,vib_x_rms,vib_y_rms,vib_z_rms,mag_x,mag_y,mag_z,temperature
vib_x_rms,0.0,-0.019800155305464084,-0.002528840220781703,0.0007610677082770912,-0.0003172209939310872,0.000269126927549745,-0.0029623610121443794
vib_y_rms,-0.019800155305464084,0.0,-0.04701732574219808,-1.8311064666454938e-05,0.0002784354935340262,0.000256420583469718,9.404119738665173e-05
vib_z_rms,-0.002528840220781703,-0.04701732574219808,0.0,0.0013155506230086223,-0.0006956050250351213,0.0003748006946274502,-0.008180783554270835
mag_x,0.0007610677082770912,-1.8311064666454938e-05,0.0013155506230086223,0.0,0.00044576139337595966,1.226067532980428e-05,-0.0014750331605997268
mag_y,-0.0003172209939310872,0.0002784354935340262,-0.0006956050250351213,0.00044576139337595966,0.0,-6.219429336121445e-05,-2.019072117357269e-05
mag_z,0.000269126927549745,0.000256420583469718,0.0003748006946274502,1.226067532980428e-05,-6.219429336121445e-05,0.0,0.0003271361090273865
temperature,-0.0029623610121443794,9.404119738665173e-05,-0.008180783554270835,-0.0014750331605997268,-2.019072117357269e-05,0.0003271361090273865,0.0
